Name,RelativePath,DVFS,Note,ContentSubcategory,Timeout,Core_Atom,Core_Big,Core_KL
DR28-Blender-A1J-1C000036,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000037,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-SSCX-1C0000E6,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-GCAG-1C0000E7,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-DittoMT-CG-1C000103,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-EveGoogle-1C000113,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Fireworx-Y-1C000124,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Flipper-1C000134,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C00014C,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-AY-1C000149,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C00014A,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-X-1C00014B,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-CMultDY-1C000188,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-FRM-SqrtDY-1C000189,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-FRM-MMulSDY-1C00018A,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-Tran8SY-1C000187,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Fuso-1C0001BE,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Kawachi-1C0001CD,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-Y-1C0001E0,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-X-1C0001E1,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Millet-CG-1C0001FC,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Oakley-LegX-1C00020B,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-PlusOne-Mhs-1C000229,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Satsuma-Y-1C000243,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Scylla-SBFY-1C000252,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Skipper-Y-1C000261,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Twiddle-Y-1C000270,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-PsY-1C000282,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-MdY-1C000281,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Aes-FY-1C000003,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000046,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000039,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C00003A,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00003B,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00003C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00003D,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00003E,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00003F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000040,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000041,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000042,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000043,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000044,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000045,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-GCCG-1C0000E8,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-OZAG-1C0000E9,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-DittoMT-CG-1C000104,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-EveGoogle-1C000114,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Fireworx-Y-1C000125,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Flipper-1C000135,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000150,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C00014D,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C00014E,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-X-1C00014F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-CMultSY-1C00018C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-SqrtSY-1C00018D,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-MMulSSY-1C00018E,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-CvtISY-1C00018B,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Fuso-1C0001BF,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Kawachi-1C0001CE,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-Y-1C0001E2,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-X-1C0001E3,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Millet-RG-1C0001FD,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Oakley-LegX-1C00020C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-PlusOne-Pd-1C00022A,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Satsuma-Y-1C000244,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Scylla-SBMG-1C000253,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Skipper-Y-1C000262,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Twiddle-3Y-1C000271,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-PdY-1C000284,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-MsY-1C000283,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Aes-DY-1C000004,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000054,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000047,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000048,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000049,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00004A,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00004B,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00004C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00004D,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C00004E,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00004F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000050,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000051,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000052,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000053,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-OZCG-1C0000EA,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-SCCG-1C0000EB,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-DittoMT-CG-1C000105,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-EveGoogle-1C000115,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Fireworx-Y-1C000126,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Flipper-1C000136,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000154,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000151,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000152,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-X-1C000153,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-AddDY-1C000190,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-DivDY-1C000191,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-MMulHDY-1C000192,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-FRM-ScatrDY-1C00018F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Fuso-1C0001C0,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Kawachi-1C0001CF,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-Y-1C0001E4,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-X-1C0001E5,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Millet-CG-1C0001FE,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Oakley-LegX-1C00020D,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-PlusOne-Ps-1C00022B,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Satsuma-Y-1C000245,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Scylla-SBFX-1C000254,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Skipper-Y-1C000263,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Twiddle-Y-1C000272,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-PsY-1C000286,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-MdY-1C000285,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Aes-FY-1C000005,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000062,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000055,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000056,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000057,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000058,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000059,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C00005A,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00005B,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00005C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00005D,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C00005E,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00005F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C000060,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000061,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-SSAX-1C0000EC,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-SSCX-1C0000ED,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-DittoMT-CG-1C000106,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-EveGoogle-1C000116,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Fireworx-Y-1C000127,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Flipper-1C000137,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000158,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000155,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000156,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-X-1C000157,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-AddSY-1C000194,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-DivSY-1C000195,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-MMulHSY-1C000196,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-FRM-ScatrSY-1C000193,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Fuso-1C0001C1,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Kawachi-1C0001D0,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-Y-1C0001E6,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-X-1C0001E7,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Millet-RG-1C0001FF,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Oakley-LegX-1C00020E,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-PlusOne-Mhd-1C00022C,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Satsuma-Y-1C000246,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Scylla-SBFY-1C000255,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Skipper-Y-1C000264,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Twiddle-3Y-1C000273,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-PdY-1C000288,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-MsY-1C000287,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Aes-DY-1C000006,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000070,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000063,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C000064,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C000065,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000066,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000067,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000068,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C000069,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C00006A,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C00006B,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00006C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C00006D,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-Y1J-1C00006E,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00006F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-GCAG-1C0000EE,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Ditto-GCCG-1C0000EF,ARL8B32A,FALSE,Decap; VMX,R,18,TRUE,TRUE,Don't Care
DR28-DittoMT-CG-1C000107,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-EveGoogle-1C000117,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Fireworx-Y-1C000128,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Flipper-1C000138,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C00015C,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C000159,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-Y-1C00015A,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Frenzy-X-1C00015B,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-FRM-CMultDY-1C000198,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-FRM-SqrtDY-1C000199,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-FRM-MMulSDY-1C00019A,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-FRM-Tran4DY-1C000197,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Fuso-1C0001C2,ARL8B32A,FALSE,Regular; VMX,R,18,TRUE,TRUE,Don't Care
DR28-Kawachi-1C0001D1,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-Y-1C0001E8,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-LeekSpin-X-1C0001E9,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Millet-CG-1C000200,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Oakley-LegX-1C00020F,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-PlusOne-Mhs-1C00022D,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Satsuma-Y-1C000247,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Scylla-SBMG-1C000256,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Skipper-Y-1C000265,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Twiddle-Y-1C000274,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-PsY-1C00028A,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
DR28-Yakko-MdY-1C000289,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Aes-FY-1C000007,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-X1J-1C00007E,ARL8B32A,FALSE,Regular,R,18,TRUE,TRUE,Don't Care
DR28-Blender-A1J-1C000071,ARL8B32A,FALSE,Decap,R,18,TRUE,TRUE,Don't Care
